567.0,-61.0,1
567.0,-61.0,0
568.3693827160494,-61.19565432098766,0
569.6795061728395,-61.38301234567902,0
570.9333333333333,-61.56266666666668,0
572.1338271604938,-61.73520987654321,0
573.2839506172838,-61.90123456790123,0
574.3866666666668,-62.06133333333335,0
575.444938271605,-62.21609876543211,0
576.4617283950618,-62.36612345679013,0
577.44,-62.512000000000015,0
578.3827160493828,-62.65432098765432,0
579.2928395061728,-62.79367901234568,0
580.1733333333334,-62.93066666666669,0
581.027160493827,-63.06587654320987,0
581.8572839506173,-63.1999012345679,0
582.6666666666666,-63.33333333333334,0
583.4582716049382,-63.466765432098754,0
584.2350617283951,-63.60079012345679,0
585.0,-63.736000000000004,0
585.756049382716,-63.87298765432099,0
586.5061728395062,-64.01234567901236,0
587.2533333333333,-64.15466666666666,0
588.0004938271605,-64.30054320987654,0
588.7506172839506,-64.45056790123456,0
589.5066666666667,-64.60533333333333,0
590.2716049382717,-64.76543209876543,0
591.0483950617285,-64.93145679012346,0
591.84,-65.10400000000001,0
592.6493827160493,-65.28365432098767,0
593.4795061728395,-65.47101234567901,0
594.3333333333334,-65.66666666666666,0
595.2138271604938,-65.87120987654322,0
596.123950617284,-66.08523456790124,0
597.0666666666667,-66.30933333333334,0
598.0449382716049,-66.5440987654321,0
599.0617283950617,-66.79012345679013,0
600.12,-67.048,0
601.2227160493828,-67.31832098765432,0
602.3728395061728,-67.60167901234567,0
603.5733333333334,-67.89866666666667,0
604.8271604938271,-68.20987654320987,0
606.1372839506173,-68.5359012345679,0
607.5066666666667,-68.87733333333334,0
608.9382716049383,-69.23476543209877,0
610.4350617283951,-69.60879012345679,0
612.0,-70.0,0
612.0,-70.0,0
612.9606916921368,-70.3336106134179,0
613.9194986337358,-70.66869725487575,0
614.876450129429,-71.00527226316588,0
615.8315754838477,-71.3433479770807,0
616.7849040016246,-71.68293673541258,0
617.7364649873914,-72.02405087695396,0
618.6862877457797,-72.3667027404972,0
619.634401581422,-72.7109046648347,0
620.5808357989495,-73.05666898875883,0
621.525619702995,-73.40400805106204,0
622.4687825981898,-73.75293419053666,0
623.410353789166,-74.1034597459751,0
624.3503625805555,-74.45559705616976,0
625.2888382769905,-74.80935845991307,0
626.2258101831026,-75.16475629599735,0
627.1613076035238,-75.52180290321503,0
628.0953598428858,-75.88051062035848,0
629.0279962058213,-76.24089178622015,0
629.9592459969616,-76.60295873959237,0
630.8891385209387,-76.96672381926753,0
631.8177030823845,-77.33219936403808,0
632.7449689859312,-77.69939771269635,0
633.6709655362106,-78.06833120403479,0
634.5957220378543,-78.43901217684572,0
635.5192677954948,-78.8114529699216,0
636.4416321137637,-79.18566592205482,0
637.362844297293,-79.56166337203774,0
638.2829336507145,-79.93945765866273,0
639.2019294786602,-80.31906112072221,0
640.1198610857623,-80.7004860970086,0
641.0367577766525,-81.0837449263143,0
641.9526488559627,-81.46884994743161,0
642.8675636283247,-81.85581349915299,0
643.7815313983708,-82.24464792027084,0
644.6945814707328,-82.63536554957754,0
645.6067431500423,-83.02797872586545,0
646.5180457409317,-83.422499787927,0
647.4285185480326,-83.81894107455457,0
648.3381908759771,-84.21731492454057,0
649.2470920293971,-84.61763367667734,0
650.1552513129247,-85.01990966975737,0
651.0626980311915,-85.42415524257294,0
651.9694614888296,-85.83038273391651,0
652.8755709904708,-86.23860448258046,0
653.7810558407473,-86.64883282735715,0
654.6859453442909,-87.061080107039,0
655.5902688057333,-87.47535866041844,0
656.4940555297069,-87.8916808262878,0
657.3973348208433,-88.31005894343949,0
658.3001359837745,-88.73050535066591,0
659.2024883231325,-89.15303238675943,0
660.104421143549,-89.5776523905125,0
661.0059637496561,-90.00437770071744,0
661.9071454460859,-90.4332206561667,0
662.8079955374701,-90.86419359565262,0
663.7085433284407,-91.29730885796764,0
664.6088181236296,-91.73257878190412,0
665.5088492276686,-92.17001570625447,0
666.40866594519,-92.60963196981109,0
667.3082975808254,-93.05143991136634,0
668.207773439207,-93.49545186971262,0
669.1071228249664,-93.94168018364235,0
670.006375042736,-94.3901371919479,0
670.9055593971472,-94.84083523342167,0
671.8047051928322,-95.29378664685605,0
672.7038417344229,-95.74900377104342,0
673.6029983265513,-96.20649894477619,0
674.5022042738492,-96.66628450684674,0
675.4014888809486,-97.12837279604747,0
676.3008814524815,-97.59277615117077,0
677.2004112930797,-98.05950691100902,0
678.1001077073752,-98.52857741435463,0
679.0,-99.0,0
679.0,-99.0,0
680.4509259259257,-99.96733333333333,0
681.8074074074074,-100.87200000000001,0
683.075,-101.71800000000002,0
684.2592592592594,-102.50933333333333,0
685.3657407407408,-103.25000000000001,0
686.4000000000002,-103.94400000000003,0
687.3675925925926,-104.59533333333331,0
688.2740740740743,-105.20800000000003,0
689.1249999999998,-105.78599999999999,0
689.9259259259259,-106.33333333333336,0
690.6824074074073,-106.85399999999997,0
691.4000000000001,-107.352,0
692.0842592592593,-107.83133333333333,0
692.7407407407408,-108.29600000000002,0
693.375,-108.75,0
693.9925925925927,-109.19733333333335,0
694.5990740740741,-109.64199999999998,0
695.2,-110.088,0
695.800925925926,-110.53933333333333,0
696.4074074074074,-111.0,0
697.025,-111.47399999999999,0
697.6592592592592,-111.96533333333333,0
698.3157407407407,-112.47800000000001,0
699.0,-113.01600000000002,0
699.7175925925926,-113.58333333333334,0
700.4740740740741,-114.184,0
701.2750000000001,-114.822,0
702.1259259259259,-115.50133333333333,0
703.0324074074074,-116.226,0
704.0,-117.0,0
704.0,-117.0,0
704.7221968195906,-117.72224762485396,0
705.4442412233908,-118.44464766549815,0
706.1659807956103,-119.16735253772289,0
706.8872631204592,-119.8905146573185,0
707.6079357821473,-120.61428644007523,0
708.3278463648835,-121.33882030178327,0
709.046842452878,-122.06426865823298,0
709.764771630341,-122.79078392521465,0
710.4814814814815,-123.51851851851853,0
711.1968195905096,-124.2476248539349,0
711.9106335416348,-124.97825534725395,0
712.6227709190672,-125.71056241426612,0
713.3330793070163,-126.44469847076158,0
714.0414062896917,-127.1808159325306,0
714.7475994513032,-127.9190672153635,0
715.4515063760606,-128.65960473505055,0
716.1529746481735,-129.402580907382,0
716.8518518518517,-130.14814814814815,0
717.5479855713052,-130.89645887313927,0
718.2412233907432,-131.6476654981456,0
718.9314128943759,-132.40192043895746,0
719.6184016664126,-133.15937611136513,0
720.3020372910634,-133.92018493115887,0
720.9821673525377,-134.68449931412894,0
721.6586394350454,-135.45247167606564,0
722.3313011227963,-136.22425443275924,0
723.0,-137.0,0
723.0,-137.0,0
724.392578125,-137.17626953125,0
725.6234375,-137.33203125,0
726.716015625,-137.47021484375,0
727.69375,-137.59375,0
728.580078125,-137.70556640625,0
